	Genename	ALY	ESA	AHA	AHA1
22209	AT2G16640.1	480549	Thhalv10022525m	NaN	13732
22222	AT3G60040.1	324460	Thhalv10005988m	NaN	19978
22241	AT5G58910.1	496014	Thhalv10013285m	NaN	77986
22265	AT2G18500.1	480758	Thhalv10022783m	NaN	77657
22274	AT3G13340.1	929072	Thhalv10020726m	NaN	27221
22292	AT4G16190.1	946655	Thhalv10025521m	NaN	6026
22301	AT1G21140.1	921083	Thhalv10008583m	NaN	55796
22309	AT2G35860.1	901436	Thhalv10016656m	NaN	23946
22322	AT2G18910.1	931867	Thhalv10022848m	NaN	150828
22333	AT4G09990.1	489845	Thhalv10028858m	NaN	61927
22357	AT1G34200.1	336484	Thhalv10008044m	NaN	171006
22374	AT5G59300.1	950672	Thhalv10014863m	NaN	10471
22387	AT4G14940.1	493397	Thhalv10024636m	NaN	80223
22430	AT4G35260.1	944366	Thhalv10025418m	NaN	13127
22431	AT3G24050.1	479930	Thhalv10002609m	NaN	113325
22433	AT4G15610.1	946749	Thhalv10026308m	NaN	112667
22445	AT2G36220.1	482594	Thhalv10017798m	NaN	40290
22451	AT5G19120.1	488795	Thhalv10013774m	NaN	155061
22486	AT1G62330.1	475111	Thhalv10023332m	NaN	164740
22492	AT1G64350.1	474917	Thhalv10023589m	NaN	83606
22501	AT3G45870.1	484967	Thhalv10002565m	NaN	60949
22517	AT4G22620.1	492606	Thhalv10026450m	NaN	167257
22534	AT5G47480.1	494224	Thhalv10000734m	NaN	51121
22544	AT5G08335.1	487666	Thhalv10014725m	NaN	6598
22553	AT5G22440.1	894117	Thhalv10014639m	NaN	1645
22558	AT5G23170.1	489173	Thhalv10004540m	NaN	108674
22564	AT1G26810.1	472719	Thhalv10007037m	NaN	134663
22580	AT3G59390.2	486406	Thhalv10006168m	NaN	1869
22585	AT4G14465.1	493459	Thhalv10025929m	NaN	20082
22587	AT3G22300.1	479743	Thhalv10021368m	NaN	82529
22589	AT3G48510.1	485209	Thhalv10010594m	NaN	90053
22620	AT1G66430.1	475745	Thhalv10018694m	NaN	2954
22623	AT3G23050.1	319024	Thhalv10021428m	NaN	86689
22629	AT4G05400.1	490185	Thhalv10028903m	NaN	947
22639	AT4G14030.1	947009	Thhalv10024991m	NaN	149085
22648	AT1G16730.1	334946	Thhalv10008754m	NaN	64977
22649	AT2G40060.1	483043	Thhalv10017117m	NaN	76069
22650	AT4G30220.2	931158	Thhalv10026681m	NaN	5132
22651	AT2G18290.1	931722	Thhalv10022866m	NaN	165887
22657	AT2G36900.1	482673	Thhalv10017208m	NaN	15486
22700	AT1G78210.1	339978	Thhalv10018907m	NaN	178369
22713	AT1G32860.1	922379	Thhalv10007671m	NaN	129080
22719	AT5G44080.1	494588	Thhalv10003246m	NaN	136260
22733	AT4G08770.1	489772	Thhalv10028769m	NaN	131558
22735	AT5G38120.1	494165	Thhalv10007280m	NaN	61323
22739	AT4G37390.1	490882	Thhalv10024716m	NaN	19870
22757	AT4G27435.1	945309	Thhalv10026392m	NaN	142935
22760	AT1G51160.1	923591	Thhalv10011827m	NaN	63570
22767	AT1G01250.1	470149	Thhalv10009402m	NaN	177380
22781	AT2G41010.1	483168	Thhalv10017173m	NaN	43665
22794	AT2G44160.1	483539	Thhalv10001367m	NaN	115731
22796	AT2G38080.1	482815	Thhalv10016460m	NaN	42031
22799	AT3G46230.1	485004	Thhalv10002698m	NaN	14776
22806	AT1G68840.1	476011	Thhalv10019566m	NaN	20139
22814	AT1G17090.1	920616	Thhalv10009905m	NaN	99203
22815	AT4G16200.1	946753	Thhalv10027567m	NaN	59604
22817	AT5G58960.1	496019	Thhalv10013123m	NaN	55763
22823	AT3G03250.1	477571	Thhalv10020665m	NaN	165901
22831	AT3G49940.1	937824	Thhalv10010666m	NaN	146278
22832	AT4G34410.1	944463	Thhalv10027524m	NaN	46638
22845	AT5G66330.1	936302	Thhalv10013640m	NaN	68361
22853	AT5G65990.1	497022	Thhalv10009790m	NaN	13006
22878	AT3G48680.1	485223	Thhalv10010651m	NaN	11095
22883	AT5G10720.1	940543	Thhalv10012606m	NaN	100230
22886	AT5G08560.1	487697	Thhalv10013060m	NaN	45022
22899	AT2G33570.1	933944	Thhalv10016550m	NaN	127688
22900	AT5G42830.1	948948	Thhalv10003208m	NaN	164973
22916	AT5G19290.1	941476	Thhalv10014061m	NaN	135029
22920	AT5G54750.2	357730	Thhalv10019192m	NaN	139504
22922	AT3G53210.1	485696	Thhalv10004431m	NaN	19617
22927	AT4G00650.1	949655	Thhalv10012996m	NaN	31830
22942	AT1G02560.1	918907	Thhalv10008324m	NaN	155618
22954	AT1G30740.1	922142	Thhalv10007308m	NaN	177320
22961	AT3G13782.1	318159	Thhalv10021213m	NaN	140199
23023	AT5G05690.1	939998	Thhalv10013418m	NaN	132293
23029	AT1G78180.1	476986	Thhalv10018621m	NaN	43621
23041	AT1G16350.1	920538	Thhalv10007432m	NaN	89390
23045	AT3G16150.1	479069	Thhalv10021131m	NaN	8423
23059	AT1G09090.2	470991	Thhalv10006793m	NaN	19629
23093	AT4G00260.1	932560	Thhalv10000111m	NaN	100739
23094	AT2G18770.1	480853	Thhalv10022817m	NaN	122134
23095	AT1G53645.1	914558	Thhalv10011382m	NaN	145956
23101	AT3G62090.2	939299	Thhalv10006385m	NaN	33080
23107	AT1G27530.1	472958	Thhalv10008910m	NaN	4405
23119	AT5G01840.1	486884	Thhalv10016086m	NaN	151830
23122	AT5G67360.1	496864	Thhalv10003693m	NaN	131505
23147	AT5G61190.1	496271	Thhalv10003587m	NaN	65413
23150	AT1G36160.1	922767	Thhalv10003506m	NaN	41940
23152	AT3G59630.1	486427	Thhalv10028620m	NaN	122103
23158	AT3G10420.2	928734	Thhalv10020197m	NaN	55986
23159	AT1G61950.1	907248	Thhalv10023804m	NaN	111624
23173	AT3G62880.1	486794	Thhalv10006304m	NaN	104718
23182	AT2G38420.1	482852	Thhalv10017948m	NaN	134463
23192	AT4G30490.1	491701	Thhalv10025004m	NaN	184821
23194	AT1G58420.1	475391	Thhalv10023719m	NaN	57988
23207	AT3G18760.1	929762	Thhalv10021733m	NaN	101724
23227	AT1G28290.1	473038	Thhalv10008255m	NaN	178591
23233	AT1G67980.1	475925	Thhalv10019589m	NaN	103498
23237	AT4G09580.1	489810	Thhalv10028857m	NaN	119034
23244	AT2G45360.1	483673	Thhalv10001622m	NaN	5552
23292	AT5G59730.1	950719	Thhalv10016083m	NaN	137331
23294	AT1G52930.1	474417	Thhalv10011666m	NaN	128089
23295	AT4G10770.1	489922	Thhalv10028453m	NaN	53967
23316	AT4G15630.1	493322	Thhalv10026349m	NaN	37214
23345	AT1G79320.1	909563	Thhalv10018721m	NaN	11233
23346	AT4G01720.1	490404	Thhalv10028616m	NaN	150910
23348	AT5G28350.1	486626	Thhalv10005756m	NaN	184593
23359	AT4G16580.1	493218	Thhalv10025106m	NaN	15853
23390	AT1G16500.1	471848	Thhalv10008548m	NaN	29973
23394	AT3G13180.1	478695	Thhalv10020504m	NaN	43716
23400	AT2G23030.1	481174	Thhalv10000225m	NaN	25434
23405	AT3G13620.1	929107	Thhalv10020694m	NaN	156885
23407	AT3G08950.1	478203	Thhalv10021214m	NaN	130050
23429	AT2G19810.1	480488	Thhalv10002026m	NaN	69019
23431	AT3G45330.1	937203	Thhalv10002427m	NaN	38832
23445	AT1G61620.1	475165	Thhalv10023604m	NaN	58173
23446	AT1G18210.1	920747	Thhalv10008945m	NaN	79151
23453	AT3G43930.1	484825	Thhalv10011063m	NaN	178745
23464	AT5G48440.1	494898	Thhalv10004189m	NaN	140099
23475	AT5G61660.1	952372	Thhalv10005098m	NaN	43043
23506	AT5G47330.1	494249	Thhalv10000967m	NaN	92379
23526	ATCG00540.1	475560	Thhalv10011116m	NaN	11336
23542	AT5G42350.1	494798	Thhalv10003171m	NaN	62805
23559	AT4G11140.1	489952	Thhalv10029132m	NaN	156724
23563	AT3G17360.1	929588	Thhalv10019874m	NaN	27255
23564	AT4G18760.1	946315	Thhalv10025247m	NaN	55057
23569	AT4G19640.1	492904	Thhalv10026281m	NaN	165390
23584	AT4G21900.1	889984	Thhalv10024761m	NaN	14509
23598	AT5G41280.1	493850	Thhalv10027847m	NaN	48839
23658	AT2G42900.1	483390	Thhalv10017067m	NaN	94391
23660	AT2G30340.1	481945	Thhalv10017073m	NaN	121599
23664	AT1G74070.1	476549	Thhalv10018882m	NaN	124336
23675	AT4G23400.1	492536	Thhalv10025910m	NaN	118846
23694	AT4G22580.1	492611	Thhalv10025220m	NaN	19012
23700	AT4G27140.1	492081	Thhalv10026791m	NaN	171913
23713	AT1G01010.1	333554	Thhalv10007665m	NaN	74730
23728	AT1G64500.1	474897	Thhalv10023539m	NaN	12687
23751	AT4G30720.1	491679	Thhalv10024548m	NaN	109924
23752	AT3G27190.1	936446	Thhalv10004106m	NaN	162586
23772	AT5G08290.1	940290	Thhalv10014963m	NaN	25063
23789	AT2G40180.1	901965	Thhalv10017681m	NaN	67771
23819	AT5G45530.1	494430	Thhalv10001216m	NaN	80208
23841	AT2G40590.1	902008	Thhalv10017412m	NaN	72889
23857	AT5G18520.1	488733	Thhalv10013548m	NaN	175256
23877	AT5G03770.1	325028	Thhalv10013569m	NaN	25433
23888	AT1G21880.2	472424	Thhalv10007751m	NaN	66520
23894	AT1G68360.1	926113	Thhalv10019825m	NaN	179702
23897	AT3G23805.1	930431	Thhalv10002729m	NaN	114000
23899	AT1G32360.1	922321	Thhalv10007908m	NaN	53515
23923	AT4G16450.1	946617	Thhalv10026636m	NaN	10190
23925	AT5G13510.1	488173	Thhalv10014625m	NaN	23018
23934	AT5G62810.1	496464	Thhalv10004017m	NaN	6095
23938	AT3G53980.1	485791	Thhalv10010835m	NaN	68372
23957	AT3G56880.1	486129	Thhalv10006505m	NaN	82491
23958	AT3G47800.1	937524	Thhalv10010502m	NaN	176779
23972	AT5G09530.1	487770	Thhalv10014478m	NaN	39263
24019	AT5G25480.1	489406	Thhalv10004397m	NaN	26205
24028	AT2G41410.1	934970	Thhalv10017207m	NaN	62187
24036	AT4G15093.1	493378	Thhalv10025974m	NaN	184288
24037	AT1G04000.1	470377	Thhalv10010011m	NaN	34502
24039	AT1G59540.1	925138	Thhalv10023277m	NaN	23186
24048	AT2G01410.1	484055	Thhalv10001208m	NaN	67617
24054	AT3G17670.2	479250	Thhalv10021436m	NaN	121066
24076	AT4G26890.1	492112	Thhalv10027219m	NaN	56379
24078	AT2G38400.2	934580	Thhalv10016589m	NaN	102777
24086	AT2G21230.3	480978	Thhalv10000129m	NaN	31361
24090	ATMG00160.1	356389	Thhalv10023011m	NaN	178506
24128	AT5G29560.1	894836	Thhalv10004844m	NaN	19602
24133	AT1G75420.1	316473	Thhalv10018489m	NaN	133696
24154	AT3G03550.1	477600	Thhalv10022279m	NaN	158698
24159	AT1G17870.1	920712	Thhalv10007206m	NaN	31943
24203	AT5G58480.1	950559	Thhalv10012621m	NaN	169196
24227	AT3G52940.1	938187	Thhalv10010464m	NaN	121375
24240	AT5G04820.1	939883	Thhalv10014455m	NaN	65315
24245	AT1G71170.1	926466	Thhalv10018932m	NaN	50092
24259	AT2G41770.1	483259	Thhalv10016286m	NaN	64865
24261	AT3G13160.1	478692	Thhalv10020883m	NaN	158993
24279	AT3G19184.1	479433	Thhalv10019015m	NaN	60763
24283	AT1G61600.1	475167	Thhalv10023469m	NaN	153039
24289	AT4G18590.1	329677	Thhalv10026639m	NaN	125068
24290	AT1G70330.1	476156	Thhalv10018596m	NaN	144129
24303	AT3G14240.1	478841	Thhalv10020111m	NaN	5527
24308	AT2G24240.1	932450	Thhalv10000165m	NaN	157822
24313	AT2G40230.1	483068	Thhalv10016665m	NaN	55280
24317	AT2G32260.1	482154	Thhalv10016914m	NaN	83284
24333	AT3G22942.1	905333	Thhalv10021823m	NaN	69949
24338	AT1G09950.1	471106	Thhalv10008665m	NaN	14545
24343	AT5G11550.1	487992	Thhalv10014169m	NaN	7799
24347	AT5G21950.1	894063	Thhalv10014154m	NaN	26465
24351	AT5G21940.1	941688	Thhalv10014420m	NaN	59201
24367	AT2G45040.1	483635	Thhalv10001525m	NaN	78622
24378	AT3G60960.1	939182	Thhalv10023949m	NaN	35550
24379	AT1G53830.1	923946	Thhalv10011343m	NaN	53220
24395	AT3G58630.1	486315	Thhalv10006105m	NaN	171808
24414	AT3G50750.1	485421	Thhalv10010593m	NaN	148004
24423	AT5G38770.1	947956	Thhalv10028105m	NaN	3088
24446	AT5G08340.1	487667	Thhalv10013886m	NaN	90009
24452	AT1G53570.1	474488	Thhalv10022608m	NaN	33298
24481	AT5G60850.1	950837	Thhalv10004682m	NaN	34065
24482	AT1G65690.1	925672	Thhalv10019035m	NaN	34222
24502	AT5G23750.1	489237	Thhalv10004940m	NaN	131290
24531	AT5G07560.1	487593	Thhalv10014500m	NaN	120445
24536	AT3G16220.1	479075	Thhalv10021339m	NaN	70474
24541	AT3G53780.2	323917	Thhalv10010439m	NaN	25828
24546	AT1G65450.1	315582	Thhalv10018535m	NaN	129909
24548	AT3G25870.1	936276	Thhalv10005009m	NaN	94161
24573	AT2G25460.1	899984	Thhalv10000627m	NaN	3910
24576	AT1G12800.1	920143	Thhalv10006889m	NaN	100822
24577	AT3G08920.1	478195	Thhalv10021504m	NaN	68764
24585	AT2G47860.3	483974	Thhalv10010186m	NaN	138492
24598	AT4G08390.1	489749	Thhalv10028759m	NaN	5496
24600	AT1G12640.1	920110	Thhalv10007564m	NaN	16283
24609	AT1G50732.1	923527	Thhalv10011875m	NaN	1716
24635	AT2G01660.1	484082	Thhalv10004723m	NaN	127594
24640	AT5G05900.1	487389	Thhalv10013508m	NaN	138416
24649	AT1G18440.1	472062	Thhalv10009989m	NaN	135066
24717	AT1G64390.1	924488	Thhalv10023353m	NaN	76696
24723	AT3G50270.1	485381	Thhalv10010370m	NaN	135424
24742	AT5G24060.2	894293	Thhalv10004068m	NaN	65978
24758	AT1G69260.1	926219	Thhalv10018761m	NaN	43402
24759	AT1G08390.1	470900	Thhalv10009077m	NaN	85850
24775	AT4G29680.1	491794	Thhalv10024984m	NaN	41775
24788	AT5G63110.1	496493	Thhalv10005608m	NaN	69679
24793	AT3G63120.1	486815	Thhalv10006204m	NaN	118233
24797	AT5G36890.1	493685	Thhalv10027734m	NaN	13195
24807	AT4G33980.2	491275	Thhalv10026267m	NaN	15823
24812	AT2G40380.1	483092	Thhalv10017233m	NaN	141060
24822	AT1G65910.1	908056	Thhalv10018275m	NaN	156981
24838	AT2G01950.1	484119	Thhalv10003548m	NaN	69176
24854	AT3G45670.1	937268	Thhalv10002928m	NaN	23679
24864	AT5G40860.1	493891	Thhalv10028135m	NaN	71259
24880	AT4G35390.1	491108	Thhalv10025798m	NaN	43535
24893	AT1G07430.1	470764	Thhalv10007705m	NaN	66942
24896	AT2G12190.1	475495	Thhalv10002491m	NaN	68214
24898	AT1G63900.2	474968	Thhalv10008106m	NaN	96941
24900	AT2G36270.1	321332	Thhalv10016668m	NaN	40633
24903	AT1G44160.1	473802	Thhalv10011600m	NaN	104605
24920	AT2G03440.1	936137	Thhalv10004968m	NaN	77065
24922	AT1G57540.1	474839	Thhalv10010969m	NaN	1083
24929	AT3G51160.1	937978	Thhalv10010458m	NaN	66611
24936	AT3G04700.1	477736	Thhalv10021572m	NaN	13552
24937	AT4G11410.1	942999	Thhalv10028811m	NaN	54941
24953	AT1G03940.1	470369	Thhalv10007549m	NaN	61325
24973	AT5G50335.1	495095	Thhalv10015187m	NaN	24872
24977	AT4G19610.1	890214	Thhalv10024436m	NaN	60533
25001	AT5G64260.1	951254	Thhalv10005461m	NaN	154090
25017	AT2G23200.1	481192	Thhalv10000508m	NaN	5055
25023	AT1G54215.1	474552	Thhalv10012303m	NaN	38637
25026	AT5G11880.1	488028	Thhalv10013369m	NaN	99349
25042	AT1G54140.1	474557	Thhalv10012402m	NaN	170052
25056	AT3G46130.1	347705	Thhalv10002648m	NaN	8985
25063	AT4G04320.1	490084	Thhalv10028619m	NaN	33325
25070	AT1G64000.1	474956	Thhalv10024097m	NaN	73096
25095	AT1G76610.1	476819	Thhalv10019727m	NaN	171846
25099	AT5G16490.1	326092	Thhalv10014939m	NaN	72297
25124	AT3G57130.1	324222	Thhalv10005948m	NaN	40645
25136	AT3G45850.1	484964	Thhalv10002384m	NaN	72741
25146	AT5G48660.1	494932	Thhalv10004894m	NaN	121079
25161	AT5G52830.1	495347	Thhalv10013872m	NaN	30983
25171	AT2G41750.1	935027	Thhalv10017127m	NaN	60446
25186	AT3G26740.1	484447	Thhalv10005093m	NaN	41519
25190	AT3G51060.1	937966	Thhalv10010460m	NaN	12119
25205	AT3G47400.1	937476	Thhalv10010228m	NaN	54080
25226	AT2G47010.1	322350	Thhalv10001420m	NaN	41189
25230	AT4G37650.1	944085	Thhalv10024885m	NaN	127903
25234	AT2G24230.1	481279	Thhalv10000045m	NaN	182859
25253	AT4G21902.1	945974	Thhalv10026583m	NaN	24504
25260	AT3G50120.1	485370	Thhalv10010280m	NaN	22084
25272	AT3G45040.1	484897	Thhalv10002461m	NaN	70532
25287	AT1G07050.1	910393	Thhalv10008808m	NaN	47256
25290	AT3G13080.1	478682	Thhalv10019893m	NaN	166893
25299	AT5G23530.1	489214	Thhalv10004556m	NaN	166140
25305	AT5G57940.1	495894	Thhalv10012803m	NaN	9034
25317	AT1G66190.1	475721	Thhalv10019019m	NaN	3469
25337	AT4G12130.1	490030	Thhalv10028714m	NaN	110160
25340	AT1G23150.1	921354	Thhalv10009597m	NaN	49734
25350	AT2G04350.1	905775	Thhalv10002409m	NaN	171981
25360	AT5G06160.1	487419	Thhalv10013305m	NaN	55687
25363	AT4G29030.1	945123	Thhalv10026613m	NaN	57189
25372	AT1G24220.1	912289	Thhalv10009549m	NaN	30849
25391	AT3G44620.2	937085	Thhalv10002731m	NaN	154764
25397	AT4G21910.4	329423	Thhalv10024978m	NaN	163885
25408	AT5G55000.2	950152	Thhalv10014237m	NaN	94016
25412	AT4G25270.1	354257	Thhalv10024921m	NaN	51840
25432	AT2G39880.1	901922	Thhalv10016794m	NaN	101053
25439	AT3G11397.1	478475	Thhalv10021519m	NaN	126980
25443	AT1G07240.1	470742	Thhalv10007519m	NaN	51321
25449	AT2G36950.1	482676	Thhalv10016734m	NaN	163676
25463	AT3G27380.1	936489	Thhalv10004747m	NaN	48107
25464	AT1G50710.1	474203	Thhalv10011513m	NaN	104555
25467	AT5G54180.1	495499	Thhalv10013278m	NaN	98251
25473	AT2G34500.1	934048	Thhalv10016547m	NaN	133105
25500	AT5G08540.1	487695	Thhalv10013959m	NaN	98475
25508	AT2G17270.1	480611	Thhalv10022786m	NaN	131056
25509	AT3G52930.1	938186	Thhalv10010492m	NaN	114273
25530	AT2G31670.1	482092	Thhalv10002638m	NaN	16466
25545	AT2G42560.1	483350	Thhalv10017645m	NaN	49396
25558	AT4G13510.1	493556	Thhalv10024967m	NaN	10568
25564	AT5G10990.1	940569	Thhalv10015745m	NaN	12199
25570	AT4G00150.1	490555	Thhalv10029148m	NaN	119872
25576	AT1G79850.1	477281	Thhalv10019289m	NaN	142931
25579	AT5G27720.1	326933	Thhalv10021732m	NaN	75325
25583	AT1G08940.1	334176	Thhalv10008391m	NaN	129194
25588	AT3G11400.2	938450	Thhalv10021248m	NaN	84069
25607	AT2G40970.1	934913	Thhalv10017945m	NaN	16253
25623	AT4G30825.1	491670	Thhalv10024344m	NaN	46831
25627	AT4G31620.1	491574	Thhalv10027046m	NaN	63559
25658	AT3G56750.1	486114	Thhalv10006019m	NaN	124645
25675	AT2G47180.1	483894	Thhalv10001530m	NaN	153519
25680	AT5G51550.1	949703	Thhalv10014042m	NaN	179146
25705	AT5G19090.1	488793	Thhalv10013101m	NaN	71732
25709	AT3G17440.1	479220	Thhalv10021318m	NaN	41872
25721	AT4G30240.1	491727	Thhalv10025801m	NaN	7862
25743	AT1G65960.2	925737	Thhalv10019820m	NaN	36185
25747	AT2G25260.1	481381	Thhalv10000212m	NaN	802
25767	AT1G43600.1	473765	Thhalv10029269m	NaN	14317
25782	AT4G11850.1	489999	Thhalv10028422m	NaN	83495
25814	AT2G38020.1	321506	Thhalv10016232m	NaN	63097
25819	AT3G53420.1	485715	Thhalv10010598m	NaN	23488
25834	AT1G52530.1	474377	Thhalv10011665m	NaN	20273
25836	AT1G31310.1	313994	Thhalv10007862m	NaN	53958
25881	AT5G47070.1	494273	Thhalv10000898m	NaN	23192
25886	AT5G45550.1	356451	Thhalv10001022m	NaN	29203
25903	AT4G21890.1	492682	Thhalv10026963m	NaN	130271
25910	AT1G30160.2	473234	Thhalv10009493m	NaN	174997
25915	AT3G24315.1	479945	Thhalv10002630m	NaN	140200
25916	AT1G69295.1	926223	Thhalv10019091m	NaN	178681
25948	AT1G68760.1	476003	Thhalv10019297m	NaN	86362
25965	AT5G18490.1	941373	Thhalv10013152m	NaN	81705
25974	AT4G29140.1	945110	Thhalv10024865m	NaN	122043
25994	AT5G14250.1	488259	Thhalv10013615m	NaN	162965
26008	AT1G36280.1	930346	Thhalv10025077m	NaN	33256
26013	AT2G30620.1	481979	Thhalv10017069m	NaN	176043
26016	AT4G18596.1	492999	Thhalv10026398m	NaN	5515
26033	AT2G45720.1	483708	Thhalv10001387m	NaN	121246
26053	AT5G62180.1	496395	Thhalv10005595m	NaN	44255
26073	AT3G26770.1	347039	Thhalv10004683m	NaN	100494
26110	AT2G20530.1	480882	Thhalv10002059m	NaN	49487
26148	AT2G45000.1	483630	Thhalv10001339m	NaN	97305
26156	AT3G61470.1	486624	Thhalv10006165m	NaN	3683
26185	AT4G37240.1	490944	Thhalv10026416m	NaN	72044
26193	AT5G25620.2	942140	Thhalv10004282m	NaN	143195
26200	AT1G61260.1	924903	Thhalv10023538m	NaN	157378
26202	AT1G30972.1	494685	Thhalv10016034m	NaN	18346
26213	AT4G17940.1	493077	Thhalv10026016m	NaN	122329
26224	AT4G00360.1	943721	Thhalv10028550m	NaN	110414
26233	AT5G41900.1	891467	Thhalv10027739m	NaN	72722
26247	AT5G40420.1	493945	Thhalv10028039m	NaN	42899
26261	AT4G36900.1	944141	Thhalv10026288m	NaN	146215
26267	AT2G01190.1	346618	Thhalv10000795m	NaN	93383
26271	AT3G56090.1	486048	Thhalv10006176m	NaN	15510
26273	AT3G47910.2	897634	Thhalv10010059m	NaN	158587
26275	AT1G20816.1	921048	Thhalv10008937m	NaN	90764
26293	AT4G13770.1	493537	Thhalv10024982m	NaN	76704
26339	AT4G38710.2	490636	Thhalv10025358m	NaN	18304
26342	AT4G13800.1	493534	Thhalv10025676m	NaN	140329
26346	AT5G51670.1	916784	Thhalv10013415m	NaN	50434
26396	AT5G45560.1	494427	Thhalv10000794m	NaN	2759
26410	AT5G02240.1	939601	Thhalv10014474m	NaN	153632
26411	AT5G45970.1	494381	Thhalv10001030m	NaN	58091
26423	AT3G13200.1	478699	Thhalv10021450m	NaN	74158
26436	AT2G41810.1	483262	Thhalv10016825m	NaN	14019
26441	AT5G54660.1	950116	Thhalv10014749m	NaN	53883
26449	AT2G29890.3	900758	Thhalv10016199m	NaN	125152
26479	AT3G09880.1	478311	Thhalv10020593m	NaN	34296
26484	AT3G54680.1	485873	Thhalv10010720m	NaN	134257
26489	AT1G20030.2	920960	Thhalv10008241m	NaN	160079
26506	AT4G34000.1	491272	Thhalv10025203m	NaN	501
26532	AT1G02970.1	918959	Thhalv10007445m	NaN	18489
26554	AT1G69570.1	476091	Thhalv10018679m	NaN	15706
26555	AT1G19870.1	312915	Thhalv10006839m	NaN	50319
26558	AT4G22280.1	911724	Thhalv10027464m	NaN	95312
26563	AT5G19500.1	941500	Thhalv10013310m	NaN	52761
26566	AT1G64065.1	474948	Thhalv10023687m	NaN	22317
26568	AT3G11810.1	484241	Thhalv10005445m	NaN	83621
26580	AT2G23430.1	481213	Thhalv10000332m	NaN	48385
26590	AT3G60980.1	899199	Thhalv10023497m	NaN	31712
26595	AT3G17460.1	929600	Thhalv10022081m	NaN	126136
26601	AT1G62520.1	475095	Thhalv10024037m	NaN	118537
26621	AT3G09150.2	478229	Thhalv10011657m	NaN	6122
26635	AT3G02730.1	477513	Thhalv10021615m	NaN	129656
26651	AT5G10360.1	915134	Thhalv10014497m	NaN	51506
26660	AT5G14370.1	488277	Thhalv10014044m	NaN	37224
26679	AT3G52400.1	485608	Thhalv10010514m	NaN	50835
26680	AT2G44850.1	902517	Thhalv10001543m	NaN	177383
26686	AT3G56140.1	486055	Thhalv10005804m	NaN	144210
26692	AT1G10380.1	919813	Thhalv10008265m	NaN	105295
26705	AT1G60710.1	475260	Thhalv10023574m	NaN	27858
26715	AT4G01510.1	490425	Thhalv10028930m	NaN	101177
26719	AT4G34980.1	491159	Thhalv10026999m	NaN	172805
26751	AT5G06760.1	325294	Thhalv10014897m	NaN	89377
26759	AT2G20180.2	319546	Thhalv10001974m	NaN	182894
26798	ATCG00490.1	475563	Thhalv10010325m	NaN	15249
26810	AT1G80830.1	927413	Thhalv10018389m	NaN	162530
26821	AT2G29090.1	481828	Thhalv10016581m	NaN	24870
26837	AT2G04780.1	480107	Thhalv10002647m	NaN	79500
26841	AT1G29300.1	473140	Thhalv10007535m	NaN	169643
26843	AT2G39910.1	483028	Thhalv10016686m	NaN	45742
26856	AT3G28710.1	484647	Thhalv10004497m	NaN	85023
26866	AT5G64000.1	496594	Thhalv10004505m	NaN	23455
26882	AT3G51080.1	323669	Thhalv10010566m	NaN	124786
26887	AT5G56760.1	495767	Thhalv10014167m	NaN	64105
26890	AT1G21400.1	313033	Thhalv10007543m	NaN	179292
26892	AT1G27200.1	921504	Thhalv10007185m	NaN	75275
26901	AT5G10700.1	487906	Thhalv10014763m	NaN	6896
26908	AT3G21270.1	930083	Thhalv10021538m	NaN	8758
26935	AT3G05200.1	477807	Thhalv10020868m	NaN	50304
26954	AT1G11210.1	910871	Thhalv10008322m	NaN	50191
26961	AT4G17810.1	493092	Thhalv10026268m	NaN	37061
26975	AT1G30760.1	473307	Thhalv10007327m	NaN	17563
27011	AT2G05440.2	930858	Thhalv10011753m	NaN	32205
27025	AT1G07150.1	334013	Thhalv10007482m	NaN	96872
27027	AT5G55130.1	950166	Thhalv10013463m	NaN	129928
27030	AT2G24650.1	899838	Thhalv10000028m	NaN	32232
27057	AT5G51890.1	495255	Thhalv10014117m	NaN	57467
27070	AT2G40690.1	483127	Thhalv10016719m	NaN	177616
27082	AT1G59640.2	925128	Thhalv10023643m	NaN	141351
27118	AT4G10100.1	489855	Thhalv10029346m	NaN	33907
27121	AT1G15125.1	334804	Thhalv10008074m	NaN	12677
27128	AT1G24040.1	921459	Thhalv10008192m	NaN	20400
27137	AT1G34570.1	313952	Thhalv10009671m	NaN	68252
27147	AT5G41920.1	493792	Thhalv10027784m	NaN	154151
27148	AT5G52540.1	949817	Thhalv10013447m	NaN	75073
27163	AT3G51970.1	485556	Thhalv10006422m	NaN	44264
27172	AT4G24660.1	492376	Thhalv10026163m	NaN	48042
27173	AT5G12890.1	940749	Thhalv10015476m	NaN	72035
27180	AT1G54095.1	314716	Thhalv10011952m	NaN	104209
27190	AT1G45231.2	473847	Thhalv10022632m	NaN	51633
27191	AT1G08530.1	311904	Thhalv10008466m	NaN	111294
27210	AT3G22820.1	479793	Thhalv10021765m	NaN	93248
27216	AT1G15230.1	920427	Thhalv10008936m	NaN	12878
27221	AT3G12090.1	478564	Thhalv10021277m	NaN	9456
27239	AT1G30840.1	473325	Thhalv10007839m	NaN	60161
27241	AT3G46890.1	485060	Thhalv10010731m	NaN	90784
27250	AT4G16820.1	946545	Thhalv10027304m	NaN	34539
27253	AT1G02640.1	470222	Thhalv10006876m	NaN	43527
